"list_name","name","label","Hub","District","Block"
"GramPanchayats","PurniaHarsari","Purnia Harsari","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","RajpurTumkaria","Rajpur Tumkaria","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","RakahiChampapur","Rakahi Champapur","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Semari","Semari","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Serahwa","Serahwa","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Shikarpur","Shikarpur","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Somgarh","Somgarh","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Sugauli","Sugauli","Bihar","WestChamparan","Narkatiaganj"
"GramPanchayats","Baikunthawa","Baikunthawa","Bihar","WestChamparan","Nautan"
"GramPanchayats","Bardaha","Bardaha","Bihar","WestChamparan","Nautan"
"GramPanchayats","Bhagwanpur","Bhagwanpur","Bihar","WestChamparan","Nautan"
"GramPanchayats","Dabariya","Dabariya","Bihar","WestChamparan","Nautan"
"GramPanchayats","Dhumnagar","Dhumnagar","Bihar","WestChamparan","Nautan"
"GramPanchayats","Gahiri","Gahiri","Bihar","WestChamparan","Nautan"
"GramPanchayats","Jagadishpur","Jagadishpur","Bihar","WestChamparan","Nautan"
"GramPanchayats","Jamunia","Jamunia","Bihar","WestChamparan","Nautan"
"GramPanchayats","Jhakhara","Jhakhara","Bihar","WestChamparan","Nautan"
"GramPanchayats","Khadda","Khadda","Bihar","WestChamparan","Nautan"
"GramPanchayats","MangalpurGudaria","Mangalpur Gudaria","Bihar","WestChamparan","Nautan"
"GramPanchayats","MangalpurKala","Mangalpur Kala","Bihar","WestChamparan","Nautan"
"GramPanchayats","NautanEast","Nautan East","Bihar","WestChamparan","Nautan"
"GramPanchayats","NautanWest","Nautan West","Bihar","WestChamparan","Nautan"
"GramPanchayats","Pakadia","Pakadia","Bihar","WestChamparan","Nautan"
"GramPanchayats","Sansaraiya","Sansaraiya","Bihar","WestChamparan","Nautan"
"GramPanchayats","Shivarajpur","Shivarajpur","Bihar","WestChamparan","Nautan"
"GramPanchayats","Shivarajpur","Shivarajpur","Bihar","WestChamparan","Nautan"
"GramPanchayats","ShyampurKotraha","Shyampur Kotraha","Bihar","WestChamparan","Nautan"
"GramPanchayats","TelahuaNorth","Telahua North","Bihar","WestChamparan","Nautan"
"GramPanchayats","TelahuaSouth","Telahua South","Bihar","WestChamparan","Nautan"
"GramPanchayats","Majharia","Majharia","Bihar","WestChamparan","Piprasi"
"GramPanchayats","SemaraLabedaha","Semara Labedaha","Bihar","WestChamparan","Piprasi"
"GramPanchayats","Piparasi","Piparasi","Bihar","WestChamparan","Piprasi"
"GramPanchayats","Saurahan","Saurahan","Bihar","WestChamparan","Piprasi"
"GramPanchayats","Balua","Balua","Bihar","WestChamparan","Piprasi"
"GramPanchayats","DumriMuradih","Dumri Muradih","Bihar","WestChamparan","Piprasi"
"GramPanchayats","DumriBhagerawa","Dumri Bhagerawa","Bihar","WestChamparan","Piprasi"
"GramPanchayats","Bagahi","Bagahi","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","BankatwaKaramahia","Bankatwa Karamahia","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Bhawal","Bhawal","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Dainmarawa","Dainmarawa","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Dhokaraha","Dhokaraha","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Gudguddi","Gudguddi","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Khatauri","Khatauri","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Mahui","Mahui","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Manchangwa","Manchangwa","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Mathia","Mathia","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","NaurangiaDone","Naurangia Done","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Parsauni","Parsauni","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Sabaiya","Sabaiya","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","SapahiMadhubani","Sapahi Madhubani","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Sohasa","Sohasa","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Sonkhar","Sonkhar","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Taulahan","Taulahan","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Yogia","Yogia","Bihar","WestChamparan","Ramnagar"
"GramPanchayats","Baishakhawa","Baishakhawa","Bihar","WestChamparan","Sikta"
"GramPanchayats","Balthar","Balthar","Bihar","WestChamparan","Sikta"
"GramPanchayats","Behara","Behara","Bihar","WestChamparan","Sikta"
"GramPanchayats","Dhankutawa","Dhankutawa","Bihar","WestChamparan","Sikta"
"GramPanchayats","Gowchari","Gowchari","Bihar","WestChamparan","Sikta"
"GramPanchayats","Jagannathpur","Jagannathpur","Bihar","WestChamparan","Sikta"
"GramPanchayats","KathiaMathia","Kathia Mathia","Bihar","WestChamparan","Sikta"
"GramPanchayats","Maswas","Maswas","Bihar","WestChamparan","Sikta"
"GramPanchayats","Prasauni","Prasauni","Bihar","WestChamparan","Sikta"
"GramPanchayats","Puraina","Puraina","Bihar","WestChamparan","Sikta"
"GramPanchayats","Sargatia","Sargatia","Bihar","WestChamparan","Sikta"
"GramPanchayats","Shikarpur","Shikarpur","Bihar","WestChamparan","Sikta"
"GramPanchayats","Sikta","Sikta","Bihar","WestChamparan","Sikta"
"GramPanchayats","Sirisia","Sirisia","Bihar","WestChamparan","Sikta"
"GramPanchayats","SugahaBhawanipur","Sugaha Bhawanipur","Bihar","WestChamparan","Sikta"
"GramPanchayats","Suryapur","Suryapur","Bihar","WestChamparan","Sikta"
"GramPanchayats","Dhumnagar","Dhumnagar","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","Harpur","Harpur","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","Jagirahan","Jagirahan","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","Koirpatti","Koirpatti","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","Motipur","Motipur","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","SriNagar","Sri Nagar","Bihar","WestChamparan","Thakaraha"
"GramPanchayats","Thakarahan","Thakarahan","Bihar","WestChamparan","Thakaraha"
"","","","","",""
"GramPanchayats","AgaeeBhagan","Agaee Bhagan","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Agauna","Agauna","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Akari","Akari","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Athdama","Athdama","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Babhinav","Babhinav","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bagiyapar","Bagiyapar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bahadurpur","Bahadurpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bely","Bely","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Benipur","Benipur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bhaupar","Bhaupar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bhelwal","Bhelwal","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bheriya","Bheriya","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Bhoyar","Bhoyar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","BhoyarChaube","Bhoyar Chaube","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Birupur","Birupur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Chando","Chando","EasternUP","Basti","Bahadurpur"
"GramPanchayats","DariDiha","Dari Diha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","DaulatChak","Daulat Chak","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Devapar","Devapar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","DewaDiha","Dewa Diha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Dhaurahra","Dhaurahra","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Foolpur","Foolpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Govindapur","Govindapur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Govindpur","Govindpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Hardavnath","Hardavnath","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Harnakha","Harnakha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Hathia","Hathia","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Jalalpur","Jalalpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kachoor","Kachoor","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kaithwalia","Kaithwalia","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KalwariAhtimali","Kalwari Ahtimali","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KalwariMust","Kalwari Must","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KanailaKhas","Kanaila Khas","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kandhauli","Kandhauli","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KarmiBuz","Karmi Buz","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Keocha","Keocha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kha","Kha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KhalilPatti","Khalil Patti","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KharauaKhurd","Kharaua Khurd","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Khrauwajat","Khrauwajat","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kondar","Kondar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KothwaBharatpur","Kothwa Bharatpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KurhaPattiPirthvi","Kurha Patti Pirthvi","EasternUP","Basti","Bahadurpur"
"GramPanchayats","KurhapattiDariawa","Kurhapatti Dariawa","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kusaura","Kusaura","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Kusauri","Kusauri","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Laubara","Laubara","EasternUP","Basti","Bahadurpur"
"GramPanchayats","MajhaKhurd","Majha Khurd","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Maran","Maran","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Matera","Matera","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Mustfabad","Mustfabad","EasternUP","Basti","Bahadurpur"
"GramPanchayats","NagarKhas","Nagar Khas","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Nauli","Nauli","EasternUP","Basti","Bahadurpur"
"GramPanchayats","NevreeGanaKusraut","Nevree Gana Kusraut","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Niranjanpur","Niranjanpur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","PakriChhabbar","Pakri Chhabbar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Palha","Palha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Parari","Parari","EasternUP","Basti","Bahadurpur"
"GramPanchayats","PhulvariaBargah","Phulvaria Bargah","EasternUP","Basti","Bahadurpur"
"GramPanchayats","PipraKhash","Pipra Khash","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Pokhrani","Pokhrani","EasternUP","Basti","Bahadurpur"
"GramPanchayats","PratapPur","Pratap Pur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","PuraBirai","Pura Birai","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Rakhauna","Rakhauna","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Rampur","Rampur","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Rojhia","Rojhia","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Saifabad","Saifabad","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Sapaha","Sapaha","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Sarrya","Sarrya","EasternUP","Basti","Bahadurpur"
"GramPanchayats","SemraChigan","Semra Chigan","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Sillo","Sillo","EasternUP","Basti","Bahadurpur"
"GramPanchayats","SiswariBadanSingh","Siswari Badan Singh","EasternUP","Basti","Bahadurpur"
"GramPanchayats","SiswariKuwar","Siswari Kuwar","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Umaria","Umaria","EasternUP","Basti","Bahadurpur"
"GramPanchayats","Ahirawli","Ahirawli","EasternUP","Basti","Bankati"
"GramPanchayats","Akma","Akma","EasternUP","Basti","Bankati"
"GramPanchayats","AreldigarPatti","Areldigar Patti","EasternUP","Basti","Bankati"
"GramPanchayats","Badhapar","Badhapar","EasternUP","Basti","Bankati"
"GramPanchayats","Baghapar","Baghapar","EasternUP","Basti","Bankati"
"GramPanchayats","Bakhariya","Bakhariya","EasternUP","Basti","Bankati"
"GramPanchayats","Barahua","Barahua","EasternUP","Basti","Bankati"
"GramPanchayats","Bardadhah","Bardadhah","EasternUP","Basti","Bankati"
"GramPanchayats","Barhawaniya","Barhawaniya","EasternUP","Basti","Bankati"
"GramPanchayats","BaroohiyaKala","Baroohiya Kala","EasternUP","Basti","Bankati"
"GramPanchayats","Basauri","Basauri","EasternUP","Basti","Bankati"
"GramPanchayats","Beajipur","Beajipur","EasternUP","Basti","Bankati"
"GramPanchayats","BeduKhoorUrfDatuaKhoor","Bedu Khoor Urf Datua Khoor","EasternUP","Basti","Bankati"
"GramPanchayats","Behil","Behil","EasternUP","Basti","Bankati"
"GramPanchayats","Belsuhi","Belsuhi","EasternUP","Basti","Bankati"
"GramPanchayats","Bhainsa","Bhainsa","EasternUP","Basti","Bankati"
"GramPanchayats","BhainsaPandey","Bhainsa Pandey","EasternUP","Basti","Bankati"
"GramPanchayats","Bhaura","Bhaura","EasternUP","Basti","Bankati"
"GramPanchayats","Bhitaha","Bhitaha","EasternUP","Basti","Bankati"
"GramPanchayats","Bodawal","Bodawal","EasternUP","Basti","Bankati"
"GramPanchayats","ChanduaMahrai","Chandua Mahrai","EasternUP","Basti","Bankati"
"GramPanchayats","Dadawa","Dadawa","EasternUP","Basti","Bankati"
"GramPanchayats","DadawalaGuni","Dadawala Guni","EasternUP","Basti","Bankati"
"GramPanchayats","Daesar","Daesar","EasternUP","Basti","Bankati"
"GramPanchayats","Daurukhor","Daurukhor","EasternUP","Basti","Bankati"
"GramPanchayats","Delhapar","Delhapar","EasternUP","Basti","Bankati"
"GramPanchayats","Dewami","Dewami","EasternUP","Basti","Bankati"
"GramPanchayats","DhoarharaGochna","Dhoarhara Gochna","EasternUP","Basti","Bankati"
"GramPanchayats","Etahar","Etahar","EasternUP","Basti","Bankati"
"GramPanchayats","Gangori","Gangori","EasternUP","Basti","Bankati"
"GramPanchayats","Ghughsa","Ghughsa","EasternUP","Basti","Bankati"
"GramPanchayats","Gobindpur","Gobindpur","EasternUP","Basti","Bankati"
"GramPanchayats","GulrihaSirma","Gulriha Sirma","EasternUP","Basti","Bankati"
"GramPanchayats","Hallaornagara","Hallaornagara","EasternUP","Basti","Bankati"
"GramPanchayats","Harriya","Harriya","EasternUP","Basti","Bankati"
"GramPanchayats","Hinawta","Hinawta","EasternUP","Basti","Bankati"
"GramPanchayats","Jagdishpur","Jagdishpur","EasternUP","Basti","Bankati"
"GramPanchayats","JaiBijay","Jai Bijay","EasternUP","Basti","Bankati"
"GramPanchayats","JyPuer","Jy Puer","EasternUP","Basti","Bankati"
"GramPanchayats","Kabara","Kabara","EasternUP","Basti","Bankati"
"GramPanchayats","Kaethora","Kaethora","EasternUP","Basti","Bankati"
"GramPanchayats","Kaethwaliya","Kaethwaliya","EasternUP","Basti","Bankati"
"GramPanchayats","Kakarauli","Kakarauli","EasternUP","Basti","Bankati"
"GramPanchayats","KarahPithia","Karah Pithia","EasternUP","Basti","Bankati"
"GramPanchayats","Keithoori","Keithoori","EasternUP","Basti","Bankati"
"GramPanchayats","Khairati","Khairati","EasternUP","Basti","Bankati"
"GramPanchayats","KhajuriyaUrfBasgaw","Khajuriya Urf Basgaw","EasternUP","Basti","Bankati"
"GramPanchayats","Khamokhar","Khamokhar","EasternUP","Basti","Bankati"
"GramPanchayats","KhantaSasna","Khanta Sasna","EasternUP","Basti","Bankati"
"GramPanchayats","Kharka","Kharka","EasternUP","Basti","Bankati"
"GramPanchayats","Kharwania","Kharwania","EasternUP","Basti","Bankati"
"GramPanchayats","Khiraoha","Khiraoha","EasternUP","Basti","Bankati"
"GramPanchayats","Khoriya","Khoriya","EasternUP","Basti","Bankati"
"GramPanchayats","KhworaUrfChabilha","Khwora Urf Chabilha","EasternUP","Basti","Bankati"
"GramPanchayats","Konhadhwa","Konhadhwa","EasternUP","Basti","Bankati"
"GramPanchayats","KumhiyiaMishraoliyia","Kumhiyia Mishraoliyia","EasternUP","Basti","Bankati"
"GramPanchayats","KuriyarKhas","Kuriyar Khas","EasternUP","Basti","Bankati"
"GramPanchayats","Lagunahi","Lagunahi","EasternUP","Basti","Bankati"
"GramPanchayats","Makdoompur","Makdoompur","EasternUP","Basti","Bankati"
"GramPanchayats","ManikaoraKhurd","Manikaora Khurd","EasternUP","Basti","Bankati"
"GramPanchayats","Mathauli","Mathauli","EasternUP","Basti","Bankati"
"GramPanchayats","Mehara","Mehara","EasternUP","Basti","Bankati"
"GramPanchayats","MoohanaKhoor","Moohana Khoor","EasternUP","Basti","Bankati"
"GramPanchayats","MunderwaLohadar","Munderwa Lohadar","EasternUP","Basti","Bankati"
"GramPanchayats","NagraBoadihar","Nagra Boadihar","EasternUP","Basti","Bankati"
"GramPanchayats","Nevati","Nevati","EasternUP","Basti","Bankati"
"GramPanchayats","Omkuel","Omkuel","EasternUP","Basti","Bankati"
"GramPanchayats","Padhri","Padhri","EasternUP","Basti","Bankati"
"GramPanchayats","Padiyapar","Padiyapar","EasternUP","Basti","Bankati"
"GramPanchayats","PagarKhash","Pagar Khash","EasternUP","Basti","Bankati"
"GramPanchayats","PakriChanda","Pakri Chanda","EasternUP","Basti","Bankati"
"GramPanchayats","Parasi","Parasi","EasternUP","Basti","Bankati"
"GramPanchayats","PikaoraShukal","Pikaora Shukal","EasternUP","Basti","Bankati"
"GramPanchayats","RampurRewati","Rampur Rewati","EasternUP","Basti","Bankati"
"GramPanchayats","Rautapar","Rautapar","EasternUP","Basti","Bankati"
"GramPanchayats","Sajahra","Sajahra","EasternUP","Basti","Bankati"
"GramPanchayats","Sajanakhoor","Sajanakhoor","EasternUP","Basti","Bankati"
"GramPanchayats","Senduriya","Senduriya","EasternUP","Basti","Bankati"
"GramPanchayats","SikaraKhurd","Sikara Khurd","EasternUP","Basti","Bankati"
"GramPanchayats","SikraBargah","Sikra Bargah","EasternUP","Basti","Bankati"
"GramPanchayats","Soobanpar","Soobanpar","EasternUP","Basti","Bankati"
"GramPanchayats","Thalahapar","Thalahapar","EasternUP","Basti","Bankati"
"GramPanchayats","Tharauli","Tharauli","EasternUP","Basti","Bankati"
"GramPanchayats","TurakaoleiyiaBargah","Turakaoleiyia Bargah","EasternUP","Basti","Bankati"
"GramPanchayats","Uomriahra","Uomriahra","EasternUP","Basti","Bankati"
"GramPanchayats","Awasthipur","Awasthipur","EasternUP","Basti","Basti"
"GramPanchayats","Bakainiya","Bakainiya","EasternUP","Basti","Basti"
"GramPanchayats","Baksar","Baksar","EasternUP","Basti","Basti"
"GramPanchayats","Bangarh","Bangarh","EasternUP","Basti","Basti"
"GramPanchayats","Bangawa","Bangawa","EasternUP","Basti","Basti"
"GramPanchayats","Bangwa","Bangwa","EasternUP","Basti","Basti"
"GramPanchayats","Bankata","Bankata","EasternUP","Basti","Basti"
"GramPanchayats","Bantala","Bantala","EasternUP","Basti","Basti"
"GramPanchayats","Barsaon","Barsaon","EasternUP","Basti","Basti"
"GramPanchayats","Bashwa","Bashwa","EasternUP","Basti","Basti"
"GramPanchayats","Belari","Belari","EasternUP","Basti","Basti"
"GramPanchayats","Belgari","Belgari","EasternUP","Basti","Basti"
"GramPanchayats","Belhara","Belhara","EasternUP","Basti","Basti"
"GramPanchayats","BhadeswarNath","Bhadeswar Nath","EasternUP","Basti","Basti"
"GramPanchayats","Bharauli","Bharauli","EasternUP","Basti","Basti"
"GramPanchayats","Bhashiya","Bhashiya","EasternUP","Basti","Basti"
"GramPanchayats","Bhausingpur","Bhausingpur","EasternUP","Basti","Basti"
"GramPanchayats","BhoorNiranjanpur","Bhoor Niranjanpur","EasternUP","Basti","Basti"
"GramPanchayats","Bhuwani","Bhuwani","EasternUP","Basti","Basti"
"GramPanchayats","ChananiSirobas","Chanani Sirobas","EasternUP","Basti","Basti"
"GramPanchayats","Chandokha","Chandokha","EasternUP","Basti","Basti"
"GramPanchayats","CharohaSirapar","Charoha Sirapar","EasternUP","Basti","Basti"
"GramPanchayats","Chaubah","Chaubah","EasternUP","Basti","Basti"
"GramPanchayats","Chilwaniya","Chilwaniya","EasternUP","Basti","Basti"
"GramPanchayats","ChithiNarsingh","Chithi Narsingh","EasternUP","Basti","Basti"
"GramPanchayats","DariDeeha","Dari Deeha","EasternUP","Basti","Basti"
"GramPanchayats","Deoria","Deoria","EasternUP","Basti","Basti"
"GramPanchayats","Dhorika","Dhorika","EasternUP","Basti","Basti"
"GramPanchayats","Didauwa","Didauwa","EasternUP","Basti","Basti"
"GramPanchayats","Diliya","Diliya","EasternUP","Basti","Basti"
"GramPanchayats","Dubkhara","Dubkhara","EasternUP","Basti","Basti"
"GramPanchayats","Dudhaura","Dudhaura","EasternUP","Basti","Basti"
"GramPanchayats","Farda","Farda","EasternUP","Basti","Basti"
"GramPanchayats","Ganeshpur","Ganeshpur","EasternUP","Basti","Basti"
"GramPanchayats","Gaura","Gaura","EasternUP","Basti","Basti"
"GramPanchayats","GidhiKhurd","Gidhi Khurd","EasternUP","Basti","Basti"
"GramPanchayats","Goatwa","Goatwa","EasternUP","Basti","Basti"
"GramPanchayats","Haluwapar","Haluwapar","EasternUP","Basti","Basti"
"GramPanchayats","HardiyaBuzurg","Hardiya Buzurg","EasternUP","Basti","Basti"
"GramPanchayats","Harsohiya","Harsohiya","EasternUP","Basti","Basti"
"GramPanchayats","Hathiraja","Hathiraja","EasternUP","Basti","Basti"
"GramPanchayats","JamdeehPanday","Jamdeeh Panday","EasternUP","Basti","Basti"
